url,username,fullname
https://www.instagram.com/perception_m/,perception_m,Manjot
https://www.instagram.com/ananyapanday/,ananyapanday,Ananya 💛💫
https://www.instagram.com/saajan_singh23/,saajan_singh23,𝙎𝘼𝘼𝙅𝘼𝙉 𝙎𝙄𝙉𝙂𝙃
https://www.instagram.com/bronzeandgabru/,bronzeandgabru,Bronze And Gabru
https://www.instagram.com/madhuridixitnene/,madhuridixitnene,Madhuri Dixit
https://www.instagram.com/whozane/,whozane,Hussein Kachwalla
https://www.instagram.com/mriglamba/,mriglamba,Mrig Lamba
https://www.instagram.com/banksy/,banksy,Banksy
https://www.instagram.com/gautam.m1/,gautam.m1,Gautam Mehra
https://www.instagram.com/shilpidasgupta/,shilpidasgupta,Shilpi Dasgupta
https://www.instagram.com/fukravarun/,fukravarun,Varun Sharma
https://www.instagram.com/mira.kapoor/,mira.kapoor,Mira Rajput Kapoor
https://www.instagram.com/krishkhubchandani/,krishkhubchandani,Krish Khubchandani
https://www.instagram.com/balanvidya/,balanvidya,Vidya Balan
https://www.instagram.com/shehzadvasi/,shehzadvasi,Shehzad Vasi
https://www.instagram.com/shazamorani/,shazamorani,Shaza Morani Sharma
https://www.instagram.com/sanaa_jaffer/,sanaa_jaffer,Sanaa Jaffer Vakil
https://www.instagram.com/zulkif313/,zulkif313,Zulkif Bardanwalla
https://www.instagram.com/kunalrawaldstress/,kunalrawaldstress,Kunal Rawal
https://www.instagram.com/kamera002/,kamera002,Ayananka Bose
https://www.instagram.com/ishaankhatter/,ishaankhatter,Ishaan
https://www.instagram.com/memezar/,memezar,Memezar • Comedy and Culture
https://www.instagram.com/saajidvakil/,saajidvakil,Sajid Vakil
https://www.instagram.com/classicalshits/,classicalshits,Meme Lord
https://www.instagram.com/iamhumaq/,iamhumaq,Huma S Qureshi
https://www.instagram.com/kubair/,kubair,Kubair G
https://www.instagram.com/dianapenty/,dianapenty,Diana Penty
https://www.instagram.com/unheard_shayari/,unheard_shayari,Shayari & Quotes
https://www.instagram.com/jimmysheirgill/,jimmysheirgill,Jimmy Sheirgill
https://www.instagram.com/zoyafmerchant/,zoyafmerchant,Zoya Merchant
https://www.instagram.com/realpz/,realpz,Preity G Zinta
https://www.instagram.com/manieshpaul/,manieshpaul,Maniesh Paul
https://www.instagram.com/kartikaaryan/,kartikaaryan,KARTIK AARYAN
https://www.instagram.com/poojagupta/,poojagupta,Pooja Gupta
https://www.instagram.com/shamgeno/,shamgeno,ShamGen
https://www.instagram.com/yustrength/,yustrength,YUSTRENGTH-The Healthy Food Co
https://www.instagram.com/namratasoni/,namratasoni,namratasoni
https://www.instagram.com/anshulakapoor/,anshulakapoor,Anshula Kapoor
https://www.instagram.com/kiran__gupta/,kiran__gupta,K I R A N  G U P T A
https://www.instagram.com/mawidxb/,mawidxb,mawi
https://www.instagram.com/sanamratansi/,sanamratansi,Sanam Ratansi
https://www.instagram.com/willsmith/,willsmith,Will Smith
https://www.instagram.com/itsrohitshetty/,itsrohitshetty,Rohit Shetty
https://www.instagram.com/namratapurohit/,namratapurohit,Namrata Purohit
https://www.instagram.com/tanisha.agarwal89/,tanisha.agarwal89,Tanisha Rahimtoola Agarwal
https://www.instagram.com/niketan_m/,niketan_m,Niketan Madhok
https://www.instagram.com/sufvicious/,sufvicious,Yusuf Nalwala
https://www.instagram.com/vishalmishraofficial/,vishalmishraofficial,Vishal Mishra
https://www.instagram.com/anam_pat/,anam_pat,Anam Patel
https://www.instagram.com/lineandcoconut/,lineandcoconut,Sanjana Goenka
https://www.instagram.com/athiyashetty/,athiyashetty,Athiya Shetty
https://www.instagram.com/ladbible/,ladbible,LADbible
https://www.instagram.com/jacquelinef143/,jacquelinef143,Jacqueline Fernandez
https://www.instagram.com/aaysharma/,aaysharma,Aayush Sharma
https://www.instagram.com/goenkasaurus/,goenkasaurus,Sanjana Goenka
https://www.instagram.com/zmaahir/,zmaahir,Maahir Zaveri
https://www.instagram.com/the.realshit.gyan/,the.realshit.gyan,The RealShit Gyan
https://www.instagram.com/themadhurinakhale/,themadhurinakhale,Madhuri Nakhale 🧿🧿🧿🧿🧿
https://www.instagram.com/malvikapanjabi/,malvikapanjabi,Malvika Panjabi
https://www.instagram.com/no.fucksgiiven/,no.fucksgiiven,Eva Angelina
https://www.instagram.com/alizehagnihotri/,alizehagnihotri,ali
https://www.instagram.com/iamsrk/,iamsrk,Shah Rukh Khan
https://www.instagram.com/vanturiulia/,vanturiulia,Iulia Vantur
https://www.instagram.com/shahidkapoor/,shahidkapoor,Shahid Kapoor
https://www.instagram.com/beingsalmankhan/,beingsalmankhan,Salman Khan
https://www.instagram.com/deepikapadukone/,deepikapadukone,Deepika Padukone
https://www.instagram.com/nimritaa/,nimritaa,Nimrita Genomal
https://www.instagram.com/jaanvidhawan/,jaanvidhawan,Jaanvi Dhawan
https://www.instagram.com/yiannitsapatori/,yiannitsapatori,Yianni Tsapatori
https://www.instagram.com/mohitsuri/,mohitsuri,Mohit Suri
https://www.instagram.com/instaalcoholic/,instaalcoholic,Instaalcoholic
https://www.instagram.com/govityler/,govityler,Govi Tyler
https://www.instagram.com/filtercopy/,filtercopy,FilterCopy
https://www.instagram.com/ishikamohanmotwane/,ishikamohanmotwane,Ishika Mohan Motwane
